Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-1QY6IBK-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,40.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124677851090077,124677851390077,Delivered,PK-DEX,standard,Dropshipping,124677851390077,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-3Y3R6TY-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124677851090077,124677851390077,Delivered,PK-DEX,standard,Dropshipping,124677851390077,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-IAN7KTE-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-45.20,5.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124677851090077,124677851390077,Delivered,PK-DEX,standard,Dropshipping,124677851390077,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-QW2467F-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124677851090077,124677851390077,Delivered,PK-DEX,standard,Dropshipping,124677851390077,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-T54RDCG-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124677851090077,124677851390077,Delivered,PK-DEX,standard,Dropshipping,124677851390077,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-0P7K6DC-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-U71Z30F-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,24.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-177FXFI-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-CPKKFZM-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-27.12,3.12,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-AOJWKIM-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-NI5W6AU-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100109611,Delivered,PK-DEX,standard,Dropshipping,125275100109611,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-GS8GSXP-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-WGSD5DI-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,34.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-5G71BIK-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-TAMLJPE-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-38.42,4.42,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-M0SRI1U-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-T9B9XI0-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125294932675671,125294932875671,Delivered,PK-DEX,standard,Dropshipping,125294932875671,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-8OJRKLZ-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-ED56ANT-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,23.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-DYMC0XU-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-SQI6LJR-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-ZMSD8MN-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-T0KIA22-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124703698609611,125275100509611,Delivered,PK-DEX,standard,Dropshipping,125275100509611,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-7T09T1F-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-23F185D-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,30.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-ARDV0NY-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-IZPKO1G-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-33.90,3.90,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-GV7NUL9-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-ZY1FL45-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125252590346681,125252590446681,Delivered,PK-DEX,standard,Dropshipping,125252590446681,,
02 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-RGSGOHT-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-17.49,2.01,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-KQJG5ZC-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,23.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0I10OSZ-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,120.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-MC1Z9EU-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-DN7IDPZ-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.70,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-996OHZQ-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124691698158869,124691698558869,Delivered,PK-DEX,standard,Dropshipping,124691698558869,,
02 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-9Z1I38V-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-11.37,1.31,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-QLWUN82-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,40.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-C3RUJFD-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,78.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-DRI9EC8-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-45.20,5.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-LLZR0R4-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,-1.11,0.13,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-SZ4I1FW-210202,"M2S2 5 Layers Multipurpose Multi Layer Hanger for Shirts, Wardrobe, Ties, Pants Space Saving, Cupboard Organizer",multilayer_compaigns,193096315_PK-1401202634,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125201989164613,125201989264613,Delivered,PK-TCS,standard,Dropshipping,125201989264613,,
02 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-ZZ5L0ZV-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-17.49,2.01,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
02 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-16T2Q58-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,35.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
02 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-SBEQCYI-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,120.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
02 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-1KP363U-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-39.55,4.55,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
02 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-YW16ONH-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.70,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
02 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-A0MLWSF-210202,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692216697511,124692216997511,Delivered,PK-DEX,standard,Dropshipping,124692216997511,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-3PYL00O-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-MNZY0RU-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,35.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-P4IUKDZ-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-DUBIP0T-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-39.55,4.55,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-DGQE3U8-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-CW2OEFP-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124692431824041,124692434524041,Delivered,PK-DEX,standard,Dropshipping,124692434524041,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-Y0ZFRN6-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-MZQ0P56-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-FA0XV2A-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-52XW61N-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-0IXC2K1-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-7ZQTG9J-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,25.99,2.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124667452488807,124667452988807,Delivered,PK-DEX,standard,Dropshipping,124667452988807,,
01 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-ZZIA58O-210201,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124712023805868,124712024605868,Delivered,PK-DEX,standard,Dropshipping,124712024605868,,
